SID,hholds,totalpop,male,female,othergender,DivID,Division,DisID,District,Area
8403,90,222,113,108,1,33,Gazipur,30,Gazipur Sadar  ,Samad     
8404,35,92,44,48,0,33,Gazipur,30,Gazipur Sadar  ,Shahajuddin Chow.‐2    
8405,46,142,72,69,1,33,Gazipur,30,Gazipur Sadar  ,Shariful     
8406,45,134,62,67,5,33,Gazipur,30,Gazipur Sadar  ,Rezaul     
8407,17,47,24,23,0,33,Gazipur,30,Gazipur Sadar  ,Ranju     
8408,12,41,21,20,0,33,Gazipur,30,Gazipur Sadar  ,Samitee Bari    
8409,20,65,25,40,0,33,Gazipur,30,Gazipur Sadar  ,Motaleb     
8410,20,65,32,33,0,33,Gazipur,30,Gazipur Sadar  ,Mamun     
8411,44,114,56,58,0,33,Gazipur,30,Gazipur Sadar  ,Jaman Sarkar    
8412,33,92,48,44,0,33,Gazipur,30,Gazipur Sadar  ,Arif/Akkas     
8413,31,90,43,47,0,33,Gazipur,30,Gazipur Sadar  ,Helal     
8414,20,67,29,38,0,33,Gazipur,30,Gazipur Sadar  ,Amarat‐1     
8415,40,105,49,56,0,33,Gazipur,30,Gazipur Sadar  ,Shanto     
8416,50,144,81,63,0,33,Gazipur,30,Gazipur Sadar  ,Amarat‐2     
8417,18,62,39,23,0,33,Gazipur,30,Gazipur Sadar  ,Rabiul     
8418,14,45,21,24,0,33,Gazipur,30,Gazipur Sadar  ,Motiar Rahman Bulu‐2   
8419,74,253,132,121,0,33,Gazipur,30,Gazipur Sadar  ,Babul     
8420,20,57,29,28,0,33,Gazipur,30,Gazipur Sadar  ,Hasan     
8421,20,59,38,21,0,33,Gazipur,30,Gazipur Sadar  ,Hossain     
8422,20,52,27,25,0,33,Gazipur,30,Gazipur Sadar  ,Mohammad Ali    
8423,18,66,33,33,0,33,Gazipur,30,Gazipur Sadar  ,Amin     
8424,9,26,16,10,0,33,Gazipur,30,Gazipur Sadar  ,Nurjahan     
8425,20,85,38,47,0,33,Gazipur,30,Gazipur Sadar  ,Sabuj     
8426,80,256,127,129,0,33,Gazipur,30,Gazipur Sadar  ,Mannan Sarkar    
8427,37,102,59,43,0,33,Gazipur,30,Gazipur Sadar  ,Sobhan     
8428,26,92,50,42,0,33,Gazipur,30,Gazipur Sadar  ,Sultan     
8429,18,50,31,19,0,33,Gazipur,30,Gazipur Sadar  ,Professor‐1     
8430,29,79,41,38,0,33,Gazipur,30,Gazipur Sadar  ,Nurul Hoque    
8431,59,169,83,86,0,33,Gazipur,30,Gazipur Sadar  ,Momin     
8432,30,89,39,49,1,33,Gazipur,30,Gazipur Sadar  ,Sona Miah    
8433,64,187,93,94,0,33,Gazipur,30,Gazipur Sadar  ,Mosa‐1     
8434,19,56,28,28,0,33,Gazipur,30,Gazipur Sadar  ,Mosa‐2     
8435,34,89,48,41,0,33,Gazipur,30,Gazipur Sadar  ,Meradona     
8436,17,48,25,23,0,33,Gazipur,30,Gazipur Sadar  ,Safiq‐2     
8437,18,50,30,20,0,33,Gazipur,30,Gazipur Sadar  ,Abu Sayed    
8438,34,112,60,52,0,33,Gazipur,30,Gazipur Sadar  ,Khokon     
8439,15,38,15,23,0,33,Gazipur,30,Gazipur Sadar  ,Shaharul     
8440,20,47,23,24,0,33,Gazipur,30,Gazipur Sadar  ,Saheb Ali    
8441,59,156,71,85,0,33,Gazipur,30,Gazipur Sadar  ,Harun     
8442,9,27,14,13,0,33,Gazipur,30,Gazipur Sadar  ,Prodip     
8443,20,48,29,19,0,33,Gazipur,30,Gazipur Sadar  ,Obaidullah     
8444,28,71,31,40,0,33,Gazipur,30,Gazipur Sadar  ,Afazuddin     
8445,19,37,22,15,0,33,Gazipur,30,Gazipur Sadar  ,Abu Sayed    
8446,21,49,22,27,0,33,Gazipur,30,Gazipur Sadar  ,Safiq‐2     
8447,140,394,205,189,0,33,Gazipur,30,Gazipur Sadar  ,"Mijan Huzur(1,2)    "
8448,80,265,154,111,0,33,Gazipur,30,Gazipur Sadar  ,Polish     
8449,15,38,14,24,0,33,Gazipur,30,Gazipur Sadar  ,Yeazuddin     
8450,80,257,154,102,1,33,Gazipur,30,Gazipur Sadar  ,Shapan     
8451,46,135,63,72,0,33,Gazipur,30,Gazipur Sadar  ,Emarat     
8452,44,132,65,67,0,33,Gazipur,30,Gazipur Sadar  ,Kader Bepari    
8453,81,288,162,126,0,33,Gazipur,30,Gazipur Sadar  ,Aynal     
8454,49,154,70,84,0,33,Gazipur,30,Gazipur Sadar  ,Bhulu     
8455,61,180,118,62,0,33,Gazipur,30,Gazipur Sadar  ,Ataur     
8456,18,56,33,23,0,33,Gazipur,30,Gazipur Sadar  ,Lihaz Uddin    
8457,59,192,148,44,0,33,Gazipur,30,Gazipur Sadar  ,Mijan Huzur(3)    
8458,74,230,116,113,1,33,Gazipur,30,Gazipur Sadar  ,Surg. Khokan    
8459,122,346,171,175,0,33,Gazipur,30,Gazipur Sadar  ,Kader Mollah    
8460,61,130,73,57,0,33,Gazipur,30,Gazipur Sadar  ,Rafiq     
8461,48,118,63,54,1,33,Gazipur,30,Gazipur Sadar  ,Rafiq Bepari    
8462,26,87,46,41,0,33,Gazipur,30,Gazipur Sadar  ,Dr. Rafiq    
8463,31,79,37,42,0,33,Gazipur,30,Gazipur Sadar  ,Fatema     
8464,10,37,20,17,0,33,Gazipur,30,Gazipur Sadar  ,Rahim Uddin    
8465,62,158,91,67,0,33,Gazipur,30,Gazipur Sadar  ,Kalam     
8466,44,149,87,62,0,33,Gazipur,30,Gazipur Sadar  ,Sazzad     
8467,11,33,19,14,0,33,Gazipur,30,Gazipur Sadar  ,Sahid     
8468,18,57,27,30,0,33,Gazipur,30,Gazipur Sadar  ,Imarat(New)     
8469,43,132,68,63,1,33,Gazipur,30,Gazipur Sadar  ,Mamun     
8470,35,119,59,60,0,33,Gazipur,30,Gazipur Sadar  ,Barek     
8471,10,36,19,17,0,33,Gazipur,30,Gazipur Sadar  ,Mozibur     
8472,75,218,119,99,0,33,Gazipur,30,Gazipur Sadar  ,Humayun     
8473,32,89,47,42,0,33,Gazipur,30,Gazipur Sadar  ,Kafil     
8474,47,115,53,62,0,33,Gazipur,30,Gazipur Sadar  ,Razzak     
8475,43,127,68,59,0,33,Gazipur,30,Gazipur Sadar  ,Gias     
8476,17,48,28,20,0,33,Gazipur,30,Gazipur Sadar  ,Shamsuddin Sarkar    
8477,22,70,35,35,0,33,Gazipur,30,Gazipur Sadar  ,Abdur Rahim    
8478,50,127,61,66,0,33,Gazipur,30,Gazipur Sadar  ,Akkas Ali    
8479,10,25,12,13,0,33,Gazipur,30,Gazipur Sadar  ,Shah Madbar    
8480,15,33,11,22,0,33,Gazipur,30,Gazipur Sadar  ,Kader     
8481,30,91,45,45,1,33,Gazipur,30,Gazipur Sadar  ,Shahid Mukter    
8482,15,37,10,27,0,33,Gazipur,30,Gazipur Sadar  ,Nurul     
8483,7,18,7,11,0,33,Gazipur,30,Gazipur Sadar  ,Amzad Mistree    
8484,9,25,15,10,0,33,Gazipur,30,Gazipur Sadar  ,Mofiz Dewan    
8485,30,80,43,37,0,33,Gazipur,30,Gazipur Sadar  ,Zillur Rahman    
8486,12,36,15,21,0,33,Gazipur,30,Gazipur Sadar  ,Mukul     
8487,19,46,25,21,0,33,Gazipur,30,Gazipur Sadar  ,Amirul     
8488,58,172,85,87,0,33,Gazipur,30,Gazipur Sadar  ,Shahid Sarkar    
8489,60,197,96,101,0,33,Gazipur,30,Gazipur Sadar  ,Nazrul Sarkar    
8490,50,155,79,76,0,33,Gazipur,30,Gazipur Sadar  ,Sharif Sarkar    
8491,42,109,61,48,0,33,Gazipur,30,Gazipur Sadar  ,Anowar Master    
8492,61,139,63,76,0,33,Gazipur,30,Gazipur Sadar  ,Hazi Rashid    
8493,30,79,38,41,0,33,Gazipur,30,Gazipur Sadar  ,Humayun Kabir    
8494,67,184,112,72,0,33,Gazipur,30,Gazipur Sadar  ,Dr. Mannan    
8495,49,145,85,60,0,33,Gazipur,30,Gazipur Sadar  ,Monsur Sarkar    
8496,91,258,147,111,0,33,Gazipur,30,Gazipur Sadar  ,Samsul Master    
8497,125,386,175,211,0,33,Gazipur,30,Gazipur Sadar  ,Malek     
8498,20,73,73,0,0,33,Gazipur,30,Gazipur Sadar  ,Haji Fazlul Hoque   
8499,25,79,42,37,0,33,Gazipur,30,Gazipur Sadar  ,Abbas     
8500,66,207,200,7,0,33,Gazipur,30,Gazipur Sadar  ,Abdus Salam‐1    
8501,25,72,42,28,2,33,Gazipur,30,Gazipur Sadar  ,Hazi Abdul Hamed   
8502,48,147,77,70,0,33,Gazipur,30,Gazipur Sadar  ,Abdus Samad‐1    
8503,36,103,74,29,0,33,Gazipur,30,Gazipur Sadar  ,Shahjahan     
8504,30,82,33,49,0,33,Gazipur,30,Gazipur Sadar  ,Abdul Mannan    
8505,30,78,45,33,0,33,Gazipur,30,Gazipur Sadar  ,Anis     
8506,30,92,73,19,0,33,Gazipur,30,Gazipur Sadar  ,Abdus Salam‐2    
8507,23,66,36,30,0,33,Gazipur,30,Gazipur Sadar  ,Abdus Samad‐2    
8508,17,53,28,25,0,33,Gazipur,30,Gazipur Sadar  ,Pakhir Ma    
8509,17,44,24,20,0,33,Gazipur,30,Gazipur Sadar  ,Solaiman     
8510,17,48,20,28,0,33,Gazipur,30,Gazipur Sadar  ,Mohammad Ali    
8511,19,50,22,28,0,33,Gazipur,30,Gazipur Sadar  ,Abdul Gafur    
8512,25,60,30,30,0,33,Gazipur,30,Gazipur Sadar  ,Altaf Sarker    
8513,10,24,9,15,0,33,Gazipur,30,Gazipur Sadar  ,Sumon     
8514,20,42,19,23,0,33,Gazipur,30,Gazipur Sadar  ,Motin Munshi    
8515,26,65,30,35,0,33,Gazipur,30,Gazipur Sadar  ,Siddique     
8516,45,132,64,65,3,33,Gazipur,30,Gazipur Sadar  ,Ashraf     
8517,24,72,45,27,0,33,Gazipur,30,Gazipur Sadar  ,Humayan     
8518,19,61,30,31,0,33,Gazipur,30,Gazipur Sadar  ,Mostafa     
8519,5,20,11,9,0,33,Gazipur,30,Gazipur Sadar  ,Hasina     
8520,37,115,63,52,0,33,Gazipur,30,Gazipur Sadar  ,Ujjal     
8521,30,77,50,26,1,33,Gazipur,30,Gazipur Sadar  ,Masud Rana    
8522,14,43,27,16,0,33,Gazipur,30,Gazipur Sadar  ,Shapan     
8523,35,112,59,53,0,33,Gazipur,30,Gazipur Sadar  ,Mohiuddin     
8524,19,61,29,31,1,33,Gazipur,30,Gazipur Sadar  ,Shahnaj     
8525,33,95,48,47,0,33,Gazipur,30,Gazipur Sadar  ,Jaynal     
8526,16,41,23,18,0,33,Gazipur,30,Gazipur Sadar  ,Shahinur     
8527,11,28,14,14,0,33,Gazipur,30,Gazipur Sadar  ,Asma     
8528,14,42,16,26,0,33,Gazipur,30,Gazipur Sadar  ,Ajijul     
8529,25,77,38,39,0,33,Gazipur,30,Gazipur Sadar  ,Riaz Nayeb    
8530,23,74,36,38,0,33,Gazipur,30,Gazipur Sadar  ,Jamal     
8531,15,58,29,29,0,33,Gazipur,30,Gazipur Sadar  ,Mohammad Ali    
8532,17,47,26,21,0,33,Gazipur,30,Gazipur Sadar  ,Motidokander     
8533,17,46,25,21,0,33,Gazipur,30,Gazipur Sadar  ,Molla     
8534,47,148,73,75,0,33,Gazipur,30,Gazipur Sadar  ,Jamal     
8535,10,25,19,6,0,33,Gazipur,30,Gazipur Sadar  ,Nasir Khan    
8536,14,45,25,20,0,33,Gazipur,30,Gazipur Sadar  ,Shahlam     
8537,19,61,32,29,0,33,Gazipur,30,Gazipur Sadar  ,Islam     
8538,15,49,49,0,0,33,Gazipur,30,Gazipur Sadar  ,Halim     
8539,18,61,61,0,0,33,Gazipur,30,Gazipur Sadar  ,Shalim     
8540,11,28,24,4,0,33,Gazipur,30,Gazipur Sadar  ,Alam     
8541,9,29,15,14,0,33,Gazipur,30,Gazipur Sadar  ,Zohir     
8542,20,60,47,13,0,33,Gazipur,30,Gazipur Sadar  ,Late.Harun     
8543,11,23,23,0,0,33,Gazipur,30,Gazipur Sadar  ,Khorshed Sarkar    
8544,8,25,10,15,0,33,Gazipur,30,Gazipur Sadar  ,Momtaz     
8545,9,34,18,16,0,33,Gazipur,30,Gazipur Sadar  ,Asma     
8546,9,31,12,19,0,33,Gazipur,30,Gazipur Sadar  ,Kitab Ali    
8547,17,66,33,33,0,33,Gazipur,30,Gazipur Sadar  ,Kashem     
8548,7,25,16,9,0,33,Gazipur,30,Gazipur Sadar  ,Mijan Master    
8549,9,40,16,24,0,33,Gazipur,30,Gazipur Sadar  ,Shafi     
8550,10,29,14,15,0,33,Gazipur,30,Gazipur Sadar  ,A.Malek     
8551,31,105,51,54,0,33,Gazipur,30,Gazipur Sadar  ,A.Halem     
8552,18,59,30,29,0,33,Gazipur,30,Gazipur Sadar  ,Shek Rais    
8553,15,47,23,24,0,33,Gazipur,30,Gazipur Sadar  ,Barek     
8554,18,64,39,25,0,33,Gazipur,30,Gazipur Sadar  ,Hanif Mondal    
8555,7,24,12,12,0,33,Gazipur,30,Gazipur Sadar  ,Samad     
8556,16,49,23,26,0,33,Gazipur,30,Gazipur Sadar  ,Zaynal     
8557,20,69,31,38,0,33,Gazipur,30,Gazipur Sadar  ,Aziz     
8558,5,18,7,11,0,33,Gazipur,30,Gazipur Sadar  ,Nurul Amin    
8559,6,23,11,12,0,33,Gazipur,30,Gazipur Sadar  ,Nurul Islam    
8560,17,64,32,32,0,33,Gazipur,30,Gazipur Sadar  ,Motaleb Palhwan    
8561,10,43,25,18,0,33,Gazipur,30,Gazipur Sadar  ,Sattar     
8562,23,61,49,12,0,33,Gazipur,30,Gazipur Sadar  ,Rafiq     
8563,7,19,9,10,0,33,Gazipur,30,Gazipur Sadar  ,Rubel     
8564,8,18,12,6,0,33,Gazipur,30,Gazipur Sadar  ,Iman Palwan    
8565,14,42,19,23,0,33,Gazipur,30,Gazipur Sadar  ,A.Rashid Palwan    
8566,5,18,7,11,0,33,Gazipur,30,Gazipur Sadar  ,Giash Uddin Pal.   
8567,9,23,15,8,0,33,Gazipur,30,Gazipur Sadar  ,Nuru Bepary    
8568,10,36,21,15,0,33,Gazipur,30,Gazipur Sadar  ,Manna Bepari    
8569,9,28,15,13,0,33,Gazipur,30,Gazipur Sadar  ,Shiraj Uddin Pal.   
8570,15,49,26,23,0,33,Gazipur,30,Gazipur Sadar  ,Jamal Uddin Pal.   
8571,9,30,15,15,0,33,Gazipur,30,Gazipur Sadar  ,Jani Sharker    
8572,8,29,13,16,0,33,Gazipur,30,Gazipur Sadar  ,Rani Sharker    
8573,9,44,24,20,0,33,Gazipur,30,Gazipur Sadar  ,Tusharc     
8574,20,102,51,50,1,33,Gazipur,30,Gazipur Sadar  ,Nur Islam    
8575,17,80,37,43,0,33,Gazipur,30,Gazipur Sadar  ,Riasharker     
8576,7,28,17,11,0,33,Gazipur,30,Gazipur Sadar  ,Alimuzzaman     
8577,20,58,30,28,0,33,Gazipur,30,Gazipur Sadar  ,Dr. Siraz    
8578,17,50,30,20,0,33,Gazipur,30,Gazipur Sadar  ,Motir Rahman    
8579,10,33,20,13,0,33,Gazipur,30,Gazipur Sadar  ,A.Rahman     
8580,15,42,25,17,0,33,Gazipur,30,Gazipur Sadar  ,Saiful     
8581,15,45,22,23,0,33,Gazipur,30,Gazipur Sadar  ,A.Rahman     
8582,8,32,32,0,0,33,Gazipur,30,Gazipur Sadar  ,Malekh     
8583,8,28,24,4,0,33,Gazipur,30,Gazipur Sadar  ,Hossain Basti    
8584,6,21,14,7,0,33,Gazipur,30,Gazipur Sadar  ,Hamid Basti    
8585,12,43,16,27,0,33,Gazipur,30,Gazipur Sadar  ,Rokea Chow    
8586,17,71,44,27,0,33,Gazipur,30,Gazipur Sadar  ,Hanif Basti    
8587,5,18,12,6,0,33,Gazipur,30,Gazipur Sadar  ,Kafu     
8588,12,37,25,12,0,33,Gazipur,30,Gazipur Sadar  ,A.Zalil     
8589,20,76,43,33,0,33,Gazipur,30,Gazipur Sadar  ,Narul Haq    
8590,8,28,12,16,0,33,Gazipur,30,Gazipur Sadar  ,Kamal Hashain    
8591,32,106,46,60,0,33,Gazipur,30,Gazipur Sadar  ,Haji A.Ali    
8592,26,85,43,42,0,33,Gazipur,30,Gazipur Sadar  ,Haji Abbasali    
8593,25,83,44,39,0,33,Gazipur,30,Gazipur Sadar  ,Hajinurul Haq    
8594,25,87,48,39,0,33,Gazipur,30,Gazipur Sadar  ,Haji Ahamad Ali Shar.  
8595,25,84,42,42,0,33,Gazipur,30,Gazipur Sadar  ,Mohammad Ali    
8596,25,95,49,46,0,33,Gazipur,30,Gazipur Sadar  ,Taim Uddin Shar.   
8597,24,80,47,33,0,33,Gazipur,30,Gazipur Sadar  ,"Naim Uddin Shark,.   "
8598,14,29,20,9,0,33,Gazipur,30,Gazipur Sadar  ,Arob Uddin Shark.   
8599,10,31,14,17,0,33,Gazipur,30,Gazipur Sadar  ,A.Halim Kerani    
8600,10,29,12,17,0,33,Gazipur,30,Gazipur Sadar  ,Haji Ajmat Ullah   
8601,10,37,18,19,0,33,Gazipur,30,Gazipur Sadar  ,Hashmat Ali    
8602,20,64,32,32,0,33,Gazipur,30,Gazipur Sadar  ,Hares Ali    
8603,17,53,27,26,0,33,Gazipur,30,Gazipur Sadar  ,A.Barek     
8604,15,66,30,36,0,33,Gazipur,30,Gazipur Sadar  ,Shirajul Islam    
8605,10,39,20,19,0,33,Gazipur,30,Gazipur Sadar  ,Shiraj Uddin    
8606,18,58,31,27,0,33,Gazipur,30,Gazipur Sadar  ,Arul Haq.    
8607,27,91,40,51,0,33,Gazipur,30,Gazipur Sadar  ,Babul Hossain    
8608,12,39,17,22,0,33,Gazipur,30,Gazipur Sadar  ,Shamsul Haq    
8609,16,47,24,23,0,33,Gazipur,30,Gazipur Sadar  ,A.Gani     
8610,17,65,34,31,0,33,Gazipur,30,Gazipur Sadar  ,Sattar Munshi    
8611,16,51,23,28,0,33,Gazipur,30,Gazipur Sadar  ,Solaiman     
8612,13,42,22,20,0,33,Gazipur,30,Gazipur Sadar  ,Amir Hossain    
8613,9,22,10,12,0,33,Gazipur,30,Gazipur Sadar  ,Rashedul     
8614,13,35,19,16,0,33,Gazipur,30,Gazipur Sadar  ,A.Maleq     
8615,12,39,22,17,0,33,Gazipur,30,Gazipur Sadar  ,Mohshin     
8616,11,36,20,16,0,33,Gazipur,30,Gazipur Sadar  ,N.Amin     
8617,13,36,19,17,0,33,Gazipur,30,Gazipur Sadar  ,Amzad Hoshain    
8618,11,32,16,16,0,33,Gazipur,30,Gazipur Sadar  ,Fazlul Haq    
8619,11,31,16,15,0,33,Gazipur,30,Gazipur Sadar  ,Kamal Hoshain    
8620,10,24,11,13,0,33,Gazipur,30,Gazipur Sadar  ,Somir Uddin    
8621,10,22,10,12,0,33,Gazipur,30,Gazipur Sadar  ,Shofiq Uddin    
8622,12,34,16,18,0,33,Gazipur,30,Gazipur Sadar  ,Shahjada     
8623,25,62,27,35,0,33,Gazipur,30,Gazipur Sadar  ,Fatema     
8624,8,14,6,8,0,33,Gazipur,30,Gazipur Sadar  ,Motaleb     
8625,12,35,21,14,0,33,Gazipur,30,Gazipur Sadar  ,Jumur     
8626,15,44,24,20,0,33,Gazipur,30,Gazipur Sadar  ,Lokman     
8627,11,42,21,21,0,33,Gazipur,30,Gazipur Sadar  ,Liakat     
8628,8,23,12,11,0,33,Gazipur,30,Gazipur Sadar  ,Saber Mmatbar    
8629,19,66,39,27,0,33,Gazipur,30,Gazipur Sadar  ,Haji Barek    
8630,16,43,23,20,0,33,Gazipur,30,Gazipur Sadar  ,Shahara Khatun    
8631,6,23,13,10,0,33,Gazipur,30,Gazipur Sadar  ,Mokan     
8632,15,45,28,17,0,33,Gazipur,30,Gazipur Sadar  ,Haji A.Sattar    
8633,6,18,14,4,0,33,Gazipur,30,Gazipur Sadar  ,Kulsum Bibi    
8634,8,21,8,13,0,33,Gazipur,30,Gazipur Sadar  ,Haji Shohidul Islam   
8635,9,20,11,9,0,33,Gazipur,30,Gazipur Sadar  ,Aynal Hoque    
8636,10,27,14,13,0,33,Gazipur,30,Gazipur Sadar  ,Sanaullah     
8637,8,23,11,12,0,33,Gazipur,30,Gazipur Sadar  ,Sobhan     
8638,15,40,19,21,0,33,Gazipur,30,Gazipur Sadar  ,Yasin Uddin Sharkar   
8639,12,38,24,14,0,33,Gazipur,30,Gazipur Sadar  ,Haji A.Motaleb    
8640,11,28,17,11,0,33,Gazipur,30,Gazipur Sadar  ,Shafikul Islam    
8641,17,50,30,20,0,33,Gazipur,30,Gazipur Sadar  ,Abul Palan    
8642,14,43,26,17,0,33,Gazipur,30,Gazipur Sadar  ,Liaj Uddin Fakir   
8643,10,26,13,13,0,33,Gazipur,30,Gazipur Sadar  ,Late Afaz Uddin   
8644,10,33,16,17,0,33,Gazipur,30,Gazipur Sadar  ,A.Hashem     
8645,11,30,12,18,0,33,Gazipur,30,Gazipur Sadar  ,A.Kashem     
8646,11,30,18,12,0,33,Gazipur,30,Gazipur Sadar  ,A.Hashem     
8647,10,32,17,15,0,33,Gazipur,30,Gazipur Sadar  ,Liaz Uddin    
8648,11,34,17,17,0,33,Gazipur,30,Gazipur Sadar  ,Shiraj Uddin    
8649,11,40,24,16,0,33,Gazipur,30,Gazipur Sadar  ,Anis Master    
8650,8,28,17,11,0,33,Gazipur,30,Gazipur Sadar  ,Shofik     
8651,10,31,15,16,0,33,Gazipur,30,Gazipur Sadar  ,Hayder Ali    
8652,13,42,21,21,0,33,Gazipur,30,Gazipur Sadar  ,Babul Master    
8653,6,24,14,10,0,33,Gazipur,30,Gazipur Sadar  ,Late Altaf Master   
8654,19,57,30,27,0,33,Gazipur,30,Gazipur Sadar  ,Late Sayed Ali   
8655,11,39,24,15,0,33,Gazipur,30,Gazipur Sadar  ,Moshiur Rahman    
8656,12,27,10,17,0,33,Gazipur,30,Gazipur Sadar  ,Bulbul     
8657,8,22,7,15,0,33,Gazipur,30,Gazipur Sadar  ,Rezaul     
8658,7,23,11,12,0,33,Gazipur,30,Gazipur Sadar  ,Hazi Barek    
8659,5,22,10,12,0,33,Gazipur,30,Gazipur Sadar  ,Adv. Sawakat    
8660,6,28,15,13,0,33,Gazipur,30,Gazipur Sadar  ,Pilot     
8661,7,23,12,11,0,33,Gazipur,30,Gazipur Sadar  ,Joynal Basti    
8662,25,78,52,26,0,33,Gazipur,30,Gazipur Sadar  ,Altaf Basti    
8663,10,37,18,19,0,33,Gazipur,30,Gazipur Sadar  ,Foyaj Basti    
8664,6,22,12,10,0,33,Gazipur,30,Gazipur Sadar  ,Halim     
8665,12,48,25,23,0,33,Gazipur,30,Gazipur Sadar  ,Jahurul     
8666,20,57,28,29,0,33,Gazipur,30,Gazipur Sadar  ,Hafijuddin     
8667,7,23,13,10,0,33,Gazipur,30,Gazipur Sadar  ,Mainuddin     
8668,10,41,21,20,0,33,Gazipur,30,Gazipur Sadar  ,Abed Ali    
8669,19,62,28,34,0,33,Gazipur,30,Gazipur Sadar  ,Halim Secretary    
8670,7,25,10,15,0,33,Gazipur,30,Gazipur Sadar  ,Samad Palwan    
8671,15,60,27,33,0,33,Gazipur,30,Gazipur Sadar  ,Hossain Basti    
8672,9,28,13,15,0,33,Gazipur,30,Gazipur Sadar  ,Ataur Rahman    
8673,11,43,23,20,0,33,Gazipur,30,Gazipur Sadar  ,Amir Hossain    
8674,20,69,39,30,0,33,Gazipur,30,Gazipur Sadar  ,Sobhan     
8675,15,56,27,29,0,33,Gazipur,30,Gazipur Sadar  ,Selim Mia    
8676,10,33,19,14,0,33,Gazipur,30,Gazipur Sadar  ,Natub Ali    
8677,17,62,24,38,0,33,Gazipur,30,Gazipur Sadar  ,Abul Hashem    
8678,7,29,16,13,0,33,Gazipur,30,Gazipur Sadar  ,Aman     
8679,8,20,10,10,0,33,Gazipur,30,Gazipur Sadar  ,Habi     
8680,8,36,20,16,0,33,Gazipur,30,Gazipur Sadar  ,Khalek     
8681,9,27,12,15,0,33,Gazipur,30,Gazipur Sadar  ,Hamid     
8682,15,51,24,27,0,33,Gazipur,30,Gazipur Sadar  ,Haji Rafiz Uddin   
8683,9,28,17,11,0,33,Gazipur,30,Gazipur Sadar  ,Thandru Driber    
8684,13,32,20,12,0,33,Gazipur,30,Gazipur Sadar  ,Shakhwat(Natun Bari)    
8685,11,33,20,13,0,33,Gazipur,30,Gazipur Sadar  ,Niat Ali    
8686,8,26,14,12,0,33,Gazipur,30,Gazipur Sadar  ,Sattar/Asraf     
8687,33,106,63,43,0,33,Gazipur,30,Gazipur Sadar  ,Swhakhawat     
8688,9,29,17,12,0,33,Gazipur,30,Gazipur Sadar  ,Abdul Mazid    
8689,10,36,16,20,0,33,Gazipur,30,Gazipur Sadar  ,A.Halim     
8690,10,34,16,18,0,33,Gazipur,30,Gazipur Sadar  ,Shahidul     
8691,10,34,12,22,0,33,Gazipur,30,Gazipur Sadar  ,Abul Hashem    
8692,9,32,12,20,0,33,Gazipur,30,Gazipur Sadar  ,A.Kashem     
8693,12,50,23,27,0,33,Gazipur,30,Gazipur Sadar  ,Mojibar     
8694,9,28,14,14,0,33,Gazipur,30,Gazipur Sadar  ,Rahim Ali    
8695,7,23,14,9,0,33,Gazipur,30,Gazipur Sadar  ,Tajuddin     
8696,7,16,10,6,0,33,Gazipur,30,Gazipur Sadar  ,Afaz Uddin    
8697,14,37,29,8,0,33,Gazipur,30,Gazipur Sadar  ,Zamir Uddin    
8698,15,46,25,21,0,33,Gazipur,30,Gazipur Sadar  ,A.Awaul     
8699,5,13,7,6,0,33,Gazipur,30,Gazipur Sadar  ,Ali     
8700,29,75,37,38,0,33,Gazipur,30,Gazipur Sadar  ,Rasel     
8701,30,87,44,43,0,33,Gazipur,30,Gazipur Sadar  ,Motaleb     
8702,51,148,81,67,0,33,Gazipur,30,Gazipur Sadar  ,Shiraj     
8703,10,34,21,13,0,33,Gazipur,30,Gazipur Sadar  ,Billal Hoshen    
8704,26,91,57,34,0,33,Gazipur,30,Gazipur Sadar  ,Mmannan     
8705,30,107,64,42,1,33,Gazipur,30,Gazipur Sadar  ,Saydur Rahman    
8706,32,100,49,51,0,33,Gazipur,30,Gazipur Sadar  ,Haji Rahman    
8707,7,24,11,13,0,33,Gazipur,30,Gazipur Sadar  ,Dulal     
8708,10,34,17,17,0,33,Gazipur,30,Gazipur Sadar  ,Mohammad     
8709,12,40,24,16,0,33,Gazipur,30,Gazipur Sadar  ,Haji Hazrot Ali   
8710,14,34,16,18,0,33,Gazipur,30,Gazipur Sadar  ,Dewan/Ismail     
8711,7,26,13,13,0,33,Gazipur,30,Gazipur Sadar  ,Fazal     
8712,11,31,22,9,0,33,Gazipur,30,Gazipur Sadar  ,Mantu/Motaleb     
8713,7,24,11,13,0,33,Gazipur,30,Gazipur Sadar  ,Fayza     
8714,15,33,19,14,0,33,Gazipur,30,Gazipur Sadar  ,Yaz Uddin    
8715,18,35,20,15,0,33,Gazipur,30,Gazipur Sadar  ,Sattar     
8716,35,106,55,51,0,33,Gazipur,30,Gazipur Sadar  ,Afsar Haji    
8717,31,77,37,40,0,33,Gazipur,30,Gazipur Sadar  ,Jashim Haji    
8718,27,67,34,33,0,33,Gazipur,30,Gazipur Sadar  ,Mithu     
8719,31,92,49,43,0,33,Gazipur,30,Gazipur Sadar  ,Tikka     
8720,10,24,15,9,0,33,Gazipur,30,Gazipur Sadar  ,Babul     
8721,13,34,15,19,0,33,Gazipur,30,Gazipur Sadar  ,Alamgir Hossain    
8722,50,148,80,68,0,33,Gazipur,30,Gazipur Sadar  ,Mojibar/Asma Rahman    
